Longitude,Latitude,Magnitude
-118.484,35.3145,2.86
-117.786,35.98867,2.74
-121.65,37.27883,3.7
-122.89917,39.3695,2.65
-117.87434,38.22233,2.81
-117.77983,35.98833,2.75
-120.25083,36.15283,2.55
-117.78117,35.99367,2.96
-118.93967,37.64017,2.54
-121.61633,37.45284,2.79
-117.77717,35.99417,2.68
-123.499,40.52067,3.2
-121.68667,37.3145,3
-122.80933,38.79567,2.64
-118.786,37.57333,2.58
-118.74767,37.55333,2.65
-120.201,36.1235,3.2
-124.65733,40.36267,2.53
-119.41317,39.46633,3.22
-120.18884,36.12683,3.1
-123.44117,41.0105,3.1
-118.11684,39.27083,2.72
-120.37683,36.27433,2.58
-121.6425,37.25817,3.6
-118.2855,35.94117,2.53
-118.2845,35.93884,3.03
-121.628,37.2395,3.03
-118.88917,37.53383,3.05
-118.8885,37.53467,3.01
-118.14584,38.367,4.1
-125.2405,40.83317,2.78
-125.20533,40.73067,2.78
-117.0285,38.185,2.96
-119.52617,38.191,2.81
-118.55634,37.498,3.5
-124.693,40.32217,2.65
-123.47833,41.25467,3.06
-121.60767,37.2285,2.92
-121.7215,40.65017,2.55
-120.186,36.114,3.24
-121.6405,37.25417,3.6
-122.80833,38.80383,2.52
-123.27517,41.08983,3.8
-123.25967,41.11133,2.93
-123.15967,39.2715,2.91
-122.10133,42.3635,2.58
-125.3655,40.39433,2.97
-125.24733,40.44367,3.72
-125.01167,40.41217,3.07
-121.79984,37.4545,2.52
-118.07633,37.88917,2.55
-118.74483,38.38483,2.66
-122.786,38.796,2.64
-122.9885,39.5095,2.75
-118.07833,37.89283,2.61
-125.68816,40.46917,2.71
-118.6175,37.17183,2.77
-118.93733,37.63883,2.59
-125.85017,40.47317,2.73
-126.19417,40.48817,2.61
-120.3225,36.2515,2.88
-120.29517,36.1235,3
-121.639,37.25383,2.64
-121.638,37.25233,2.73
-118.2095,39.036,2.67
-120.3415,35.7705,2.59
-118.04317,36.39183,2.75
-121.59417,37.276,2.57
-123.61733,40.70383,2.56
-124.85484,41.2125,3.06
-121.5925,37.2605,2.65
-123.1915,39.31833,2.71
-118.8285,37.56633,2.69
-117.66917,39.3915,2.93
-121.63834,37.25533,3.4
-116.32784,38.79183,3.65
-120.33434,36.29817,3.1
-120.16866,39.41117,2.72
-117.71,35.07084,2.58
-124.38517,40.5105,2.51
-121.65434,37.28217,2.74
-121.56567,37.16217,2.71
-120.06067,36.1035,3.5
-118.329,37.42117,3.26
-119.641,34.728,4.2
-118.57867,36.82183,3.56
-117.456,35.93933,2.87
-118.857,37.7045,3.43
-117.432,37.1815,2.74
-124.64783,40.38583,2.6
-122.773,38.78767,3.04
-120.195,36.11517,2.61
-122.08783,40.32617,2.75
-118.59084,35.92916,2.73
-124.59084,40.70467,3.2
-125.13033,40.50383,6.6
-126.12183,40.21467,3.51
-123.0335,37.76033,3.02
-125.23983,40.26967,3.47
-124.72567,40.35717,4.1
-124.40784,38.81833,3.02
-125.12183,40.47617,3.59
-125.64167,40.51967,4.5
-124.10633,40.765,3.21
-118.0055,36.16717,2.58
-121.71267,37.01983,2.55
-125.1035,40.48933,4.7
-124.13667,40.79917,3.07
-125.19683,40.45817,4.2
-126.68616,40.41683,3.09
-125.1415,40.22167,3.44
-125.03117,40.348,4.6
-125.25283,40.35567,4.3
-126.49017,40.37183,3.23
-126.79134,40.35533,3.41
-126.2285,40.41283,3.04
-127.178,40.34267,3.33
-127.11667,40.39217,3.43
-118.71167,38.04117,2.51
-118.03316,36.15167,2.74
-118.0285,36.14783,2.57
-118.3545,38.476,2.88
-118.807,37.4845,2.62
-123.561,39.05267,4.1
-118.86066,37.61633,2.51
-125.25484,40.99317,2.72
-126.71733,40.34817,3.45
-123.23133,37.925,2.74
-124.4195,40.2515,2.8
-124.93584,40.70733,2.64
-121.26217,40.01383,2.7
-120.964,36.38233,2.55
-124.758,40.719,4
-118.8205,37.596,2.77
-118.55483,37.796,2.93
-124.60917,40.38167,2.5
-123.641,40.11833,3.62
-118.65283,37.48967,2.69
-124.18517,40.7255,2.97
-122.23833,37.87133,2.51
-119.96917,34.67283,3.31
-120.39066,35.06633,3.28
-125.44984,40.4415,4.8
-126.505,40.459,4.8
-124.19117,40.72467,3.2
-124.66917,40.754,2.67
-118.83134,37.57033,2.86
-118.832,37.5675,3.61
-118.8435,37.542,3.45
-118.85767,38.08083,2.65
-122.877,38.7385,2.58
-124.99733,40.40233,3.3
-120.32367,36.20783,3.1
-122.823,38.798,4
-120.32616,36.20783,2.75
-118.58334,37.138,2.98
-122.0355,40.04183,2.91
-122.49983,38.98883,4.3
-121.89034,36.60767,2.58
-121.8945,36.6095,2.53
-120.28883,36.31467,2.5
-122.255,40.157,3.1
-125.16133,40.47683,4
-118.668,38.0335,2.54
-121.70284,37.3355,4.4
-118.66817,38.03183,3.22
-118.57533,38.04817,2.5
-117.63934,35.00533,2.69
-120.17883,35.99333,3.37
-122.22234,37.89567,2.5
-118.14533,37.84483,3.54
-124.47166,40.4285,2.51
-125.05383,40.78667,2.58
-119.08867,35.06733,3.23
-118.38966,37.28033,2.51
-122.79467,38.81733,2.79
-117.67583,35.03683,2.55
-119.3155,34.4315,3.48
-119.25417,34.23466,3.07
-119.274,34.35317,3.47
-120.37833,36.24267,2.74
-117.87434,38.22317,2.64
-117.93517,36.20317,2.57
-122.77067,38.82117,2.86
-125.2835,40.20883,2.94
-119.96584,35.4415,3.33
-121.41534,36.86217,2.77
-121.17867,36.576,4
-122.39867,40.91683,3.84
-121.73717,37.30867,2.57
-118.448,35.01033,2.97
-120.5395,34.25883,3.64
-121.2525,36.59233,2.64
-120.8625,39.9315,2.5
-121.40984,36.84633,3.1
-124.658,40.30917,2.69
-121.54383,36.822,2.94
-121.5465,36.82283,2.83
-121.53817,36.81867,2.64
-120.3325,36.2505,2.5
-122.79417,38.80617,2.82
-118.86733,35.22017,4.01
-124.94434,40.45317,2.98
-121.93134,39.98983,2.62
-120.76383,39.90867,2.54
-118.45267,37.4205,3.17
-118.45267,37.4205,2.63
-120.13517,39.67433,3.08
-124.29234,40.28183,2.72
-127.00484,40.12883,3.55
-120.174,35.998,3.08
-120.13617,35.97583,2.81
-118.17516,33.85817,3.69
-120.21267,36.1565,2.72
-122.79916,38.86917,3.83
-122.014,40.09433,2.65
-119.997,35.83383,2.81
-117.95167,38.87467,2.58
-120.83533,36.2745,3
-121.63067,37.317,2.58
-121.5535,36.82917,2.58
-119.249,38.8025,3.9
-119.247,38.803,3.67
-119.25383,38.79984,2.59
-119.4795,39.86333,2.82
-118.8985,37.62567,2.98
-121.20016,36.593,3.6
-118.8,37.49217,3.15
-119.45567,39.86283,3.9
-118.14616,35.278,2.54
-118.5365,35.107,3.39
-121.64584,36.98633,2.61
-123.49883,38.702,3.1
-121.49433,37.05633,2.62
-119.04583,40.378,3.04
-121.3355,35.81083,2.64
-120.27734,36.189,2.52
-120.14783,34.74517,4.51
-120.13184,34.71533,3.22
-120.33884,36.32383,2.59
-121.70267,37.33583,2.79
-118.652,35.37017,2.52
-125.2555,40.447,2.63
-121.35767,40.37333,2.59
-118.96933,33.85433,4.05
-118.06866,36.28267,2.73
-120.885,34.59533,2.76
-119.062,40.35633,2.85
-121.621,37.28717,2.71
-120.14217,34.72267,2.73
-120.14117,34.72766,3.06
-121.87267,38.06983,2.84
-118.832,37.48233,3.17
-124.719,40.3185,2.72
-122.03067,39.9905,3.12
-120.14,34.72483,2.6
-118.57484,35.1075,2.65
-122.72467,38.495,2.84
-120.098,34.738,2.68
-118.806,37.48333,2.5
-122.72617,38.496,3.09
-121.664,37.28617,3.38
-121.62483,37.30117,3.86
-122.19167,37.50367,2.51
-121.345,36.91933,3.01
-121.64667,37.26367,2.92
-125.19683,40.4425,2.5
-125.15117,40.45667,3.5
-121.64367,37.2615,3.3
-121.64233,37.2595,3.1
-121.18066,36.58433,2.62
-123.4775,38.70883,2.75
-120.31184,34.698,3.31
-122.77367,38.79117,2.73
-125.038,40.37733,2.98
-121.15317,36.5635,3.1
-118.8115,37.46517,3.06
-117.87233,38.22633,2.81
-121.65383,37.277,2.86
-120.81233,40.022,2.56
-120.12434,34.705,2.61
-119.71584,40.02917,2.52
-120.67284,36.54817,2.89
-118.82883,37.54,2.71
-124.34967,40.78033,2.65
-121.48883,39.41917,2.98
-120.75233,39.736,2.85
-121.62366,37.23483,3
-125.85384,40.599,3.78
-119.02367,37.632,2.74
-122.79933,38.82084,2.55
-124.5565,40.29417,3.23
-120.41683,36.28867,3.31
-118.16983,39.30733,2.57
-121.35583,35.83967,2.57
-118.40083,37.383,2.7
-117.69833,35.0425,2.57
-122.79617,38.82317,2.83
-124.488,40.35517,3.6
-121.65667,37.2835,2.62
-121.6845,37.31517,2.59
-123.187,39.882,2.69
-122.72833,39.26266,3.33
-122.72667,39.2595,2.56
-119.22884,34.8535,3.26
-123.18166,39.88017,2.69
-118.8385,37.5705,2.68
-121.1735,36.575,3.2
-121.34267,36.92017,2.69
-120.1205,34.7055,2.55
-122.8125,38.80667,2.52
-118.60717,37.45967,6.1
-123.66317,38.88367,3.06
-118.634,37.42583,3.37
-118.668,37.44584,3.27
-118.61584,37.43483,3.6
-118.59184,37.45917,3.5
-118.583,37.46183,3.33
-118.621,37.43217,3.01
-118.60583,37.443,2.53
-118.5835,37.46167,2.8
-118.587,37.4605,2.97
-118.59666,37.45417,2.7
-118.6145,37.427,2.75
-118.61234,37.4285,3.35
-118.59817,37.45367,2.8
-118.5935,37.4535,3.57
-118.59467,37.4625,2.88
-118.61417,37.44117,2.79
-118.61816,37.4355,3.01
-118.62917,37.42517,2.72
-118.61017,37.4325,2.81
-118.61117,37.44917,3.41
-118.60117,37.4595,2.55
-118.60316,37.448,2.6
-118.58884,37.47167,2.81
-118.60717,37.442,2.84
-118.596,37.44767,3.18
-118.58567,37.46667,2.63
-118.60717,37.43217,5.5
-118.6025,37.43616,3.05
-118.60767,37.44033,2.86
-118.60233,37.40733,2.59
-118.6185,37.42117,2.78
-118.62016,37.4455,3.6
-118.61217,37.42916,2.72
-118.62033,37.42633,2.98
-118.62417,37.43833,2.64
-118.62534,37.43317,2.93
-118.62283,37.43767,3.45
-118.56966,37.457,3.16
-118.61,37.42033,2.76
-118.5915,37.46117,2.59
-118.623,37.43767,3.24
-118.60033,37.45933,3.28
-118.595,37.43817,2.76
-118.58633,37.46367,2.77
-118.62767,37.43367,3.16
-118.62183,37.42167,2.64
-118.622,37.427,3.09
-118.59983,37.44683,3.33
-118.581,37.47083,3.64
-118.596,37.45483,2.78
-118.59483,37.458,3.5
-118.59683,37.45217,3.48
-118.61633,37.49667,3.16
-118.616,37.4275,3.5
-118.5975,37.44367,2.75
-118.59566,37.4325,3.45
-118.62634,37.42817,3.1
-118.59634,37.46,2.97
-118.59483,37.45683,3.4
-118.59317,37.454,3.44
-118.57684,37.47583,3.39
-118.588,37.45433,2.82
-123.07967,40.7915,3.9
-118.62466,37.41733,2.54
-118.58916,37.47033,2.5
-118.57733,37.46133,2.79
-118.59283,37.45683,2.56
-118.59766,37.446,3.11
-118.58817,37.468,3.11
-118.62917,37.4215,2.58
-118.62117,37.4225,2.81
-118.59717,37.48133,2.6
-118.597,37.42667,3.6
-118.5995,37.45033,3.01
-118.59433,37.46183,3.11
-118.64384,37.452,2.94
-118.5955,37.44316,3.21
-118.619,37.455,3.5
-118.578,37.47133,3.22
-118.57467,37.46783,2.97
-118.578,37.4735,3.32
-118.60333,37.50717,2.99
-118.61483,37.4675,2.73
-118.61533,37.44683,3.8
-118.59116,37.46317,3.16
-118.63583,37.45033,2.72
-118.62683,37.43483,3.05
-118.61367,37.46433,2.64
-118.62883,37.43667,3.6
-118.62683,37.43567,3.7
-118.62434,37.43483,2.55
-118.62967,37.43717,2.98
-118.63017,37.43783,2.66
-118.6325,37.43867,3.5
-118.62917,37.44267,2.95
-118.6305,37.43967,3.7
-118.63,37.4375,3.5
-118.6295,37.438,3.29
-118.63133,37.44117,3.13
-118.628,37.43917,3.1
-118.59617,37.432,2.84
-118.64684,37.4515,3.16
-118.6155,37.42367,3.65
-118.63267,37.442,3.06
-118.633,37.44333,3.22
-118.6335,37.445,3.16
-118.62634,37.43667,2.62
-118.63467,37.44017,3.15
-118.593,37.41983,3.04
-118.66517,37.46333,2.57
-118.62683,37.44117,2.98
-118.5865,37.42484,3
-118.61433,37.45767,3.3
-118.61134,37.4235,2.62
-118.59717,37.46167,2.77
-118.6235,37.4465,2.65
-118.55267,37.48233,2.55
-118.61217,37.45867,2.5
-118.61483,37.45617,3.37
-118.61,37.45783,2.84
-118.61183,37.43884,3.23
-118.6125,37.46,3.07
-118.60333,37.423,2.72
-118.61617,37.41967,2.53
-118.63,37.44367,2.64
-118.62917,37.44483,3
-118.614,37.45567,3
-118.58017,37.46083,3.12
-118.589,37.46867,2.7
-118.61467,37.4565,3.46
-118.59333,37.462,2.73
-118.6155,37.42933,2.55
-118.58533,37.4745,4.2
-118.59367,37.461,2.94
-118.6185,37.44767,3.6
-118.62984,37.446,2.56
-118.60516,37.44383,2.8
-118.57,37.475,3.26
-118.61333,37.456,3.6
-118.63,37.40317,2.57
-118.58683,37.45817,3.25
-118.57983,37.4605,2.78
-118.6175,37.46333,3.44
-118.5865,37.45317,2.79
-118.58334,37.45533,3.16
-118.85183,37.54016,3.18
-120.10767,36.106,2.91
-118.6245,37.44717,2.75
-118.57467,37.46767,3.17
-118.6345,37.42983,2.6
-118.57133,37.4795,2.84
-118.5945,37.451,3.27
-118.56934,37.47433,2.66
-118.61483,37.45867,2.57
-120.10867,36.10867,3.01
-118.57733,37.46917,2.62
-118.619,37.41467,3.55
-118.6195,37.4145,2.92
-118.66717,37.46383,2.92
-118.6295,37.4295,4
-118.62566,37.43167,2.99
-118.6245,37.436,3.38
-118.62733,37.431,3.06
-118.629,37.42817,2.72
-118.58717,37.45667,3.5
-118.632,37.44483,2.55
-118.625,37.43483,2.95
-118.5995,37.44467,2.9
-118.59766,37.4325,3.11
-118.62933,37.43533,2.53
-118.62483,37.4125,3.36
-118.628,37.43683,2.68
-118.619,37.43267,2.91
-118.65417,37.48933,2.94
-118.6235,37.41417,2.76
-120.115,36.11117,3.33
-120.09866,34.73,3.44
-118.85133,37.54483,3.5
-118.62334,37.428,2.82
-118.6525,37.43,3.22
-118.63017,37.43133,3.11
-118.66617,37.45417,2.89
-118.58916,37.42783,2.94
-118.58,37.42484,3.04
-118.63017,37.44733,3.18
-118.65117,37.4545,3.36
-118.6185,37.459,2.56
-118.58117,37.46333,2.68
-118.6075,37.42767,3.2
-118.593,37.44933,2.73
-118.58483,37.45217,2.94
-118.62683,37.44967,3.22
-118.65017,37.4535,2.55
-118.64716,37.45467,4.1
-118.6475,37.45867,3.12
-118.64684,37.45317,3.7
-118.75017,37.50283,2.87
-118.64684,37.4535,3.15
-118.62767,37.42983,2.62
-118.58117,37.459,2.54
-118.60983,37.45233,3
-118.59883,37.454,3.34
-120.09734,36.109,2.95
-118.64167,37.44183,3.16
-118.609,37.4535,3.8
-118.61117,37.45267,2.52
-118.60934,37.455,4.8
-118.61767,37.4445,2.56
-118.59967,37.42133,3.33
-118.6545,37.44067,2.93
-118.606,37.42583,3
-118.59766,37.43533,2.88
-118.64167,37.43633,3.04
-118.5805,37.4515,2.99
-118.57367,37.481,2.58
-119.52734,34.15933,3.39
-118.6265,37.44767,2.51
-120.10183,36.10283,2.75
-118.64283,37.42733,3.11
-118.58533,37.46383,2.87
-118.68433,37.44033,3.13
-118.604,37.44083,2.55
-118.577,37.4505,2.55
-118.64767,37.44733,5.6
-118.6435,37.45783,2.84
-118.64867,37.4435,2.73
-118.6465,37.45817,3.7
-118.65083,37.44567,4.61
-118.66967,37.443,4.5
-118.58933,37.4605,2.86
-118.64867,37.455,2.62
-118.65017,37.44933,3.52
-118.61317,37.4295,2.65
-118.66534,37.45217,2.62
-118.592,37.43933,3.5
-118.63367,37.42083,2.68
-118.56983,37.44983,2.98
-118.65633,37.43483,3.19
-118.602,37.42617,2.72
-118.62517,37.43967,2.83
-118.58033,37.47867,2.72
-118.60817,37.422,2.54
-118.63683,37.43067,2.67
-118.66283,37.4575,4.4
-118.66817,37.4545,3.54
-118.6615,37.4575,2.7
-118.66617,37.45967,2.64
-118.66067,37.45867,2.62
-118.62267,37.43767,2.52
-118.59267,37.4625,3.5
-123.31416,39.80317,3.14
-123.314,39.804,2.52
-123.317,39.80917,3.1
-123.31517,39.80817,2.59
-118.64,37.44233,2.66
-118.6165,37.44383,2.95
-118.581,37.46917,3.37
-118.67934,37.44167,2.9
-118.57633,37.4675,2.54
-118.66233,37.4555,3.11
-118.6445,37.4425,3.18
-118.57917,37.44167,3.43
-118.59084,37.458,3.6
-118.595,37.45967,2.71
-118.6385,37.439,2.93
-118.66566,37.457,3.03
-118.5705,37.445,2.5
-119.99216,37.43333,2.69
-118.6705,37.44767,2.59
-118.571,37.4895,2.63
-118.6235,37.45167,2.51
-118.58266,37.42567,2.61
-118.60633,37.4685,2.66
-118.58217,37.40617,3.8
-118.586,37.45467,2.78
-118.66917,37.4565,2.69
-121.663,37.28483,3.2
-118.59267,37.406,2.55
-118.64783,37.4425,2.67
-118.70067,37.46933,2.59
-118.74617,37.45917,3.09
-122.7975,38.80267,3.3
-118.75533,37.47033,2.93
-118.6375,37.43333,3.44
-118.68233,37.44567,2.57
-118.61916,37.412,4.7
-118.58466,37.4025,3.05
-118.5915,37.40117,2.54
-118.6005,37.46817,4.6
-118.77766,37.56283,3.83
-118.71567,37.4925,2.54
-118.48517,37.3965,2.7
-118.65483,37.45133,3.26
-118.5575,37.467,2.96
-118.626,37.45284,2.55
-118.6225,37.43433,2.9
-118.6035,37.44633,2.84
-118.63084,37.48083,2.76
-121.33717,40.329,2.65
-118.62534,37.418,2.67
-118.60733,37.419,2.68
-118.61,37.4235,3.6
-118.60917,37.42283,3.5
-118.65933,37.4585,2.95
-118.575,37.47217,3.28
-118.6505,37.45783,2.53
-118.65317,37.44817,3
-118.64667,37.416,2.89
-118.62083,37.42183,3.27
-126.29333,40.3065,4.2
-118.551,37.493,2.8
-118.6215,37.46767,2.99
-118.59067,37.45917,2.54
-118.57333,37.47317,3.48
-118.78267,37.464,2.83
-118.56683,37.49117,3.51
-118.68916,37.46267,3.61
-118.69217,37.46267,2.92
-118.604,37.4565,2.61
-118.62617,37.43583,3.19
-118.63583,37.4695,2.72
-118.68417,37.45367,2.6
-121.00716,36.7945,2.51
-118.63133,37.43233,2.65
-118.68833,37.46117,3.9
-118.69217,37.45867,3.45
-118.69,37.458,2.99
-124.19234,40.72367,2.77
-118.5805,37.46017,2.82
-118.615,37.42683,3.8
-118.613,37.42617,3.08
-118.59133,37.421,2.89
-122.77934,40.13766,2.54
-118.59534,37.448,2.55
-121.65234,37.28883,3.3
-118.57917,37.46983,2.51
-118.57733,37.474,2.71
-124.19334,40.72583,2.57
-118.6765,37.44167,2.66
-118.67583,37.44117,3.17
-118.6565,37.4355,2.88
-118.67767,37.4595,3.13
-120.20667,39.67967,2.53
-125.109,40.7905,2.78
-118.6465,37.44,2.96
-118.56517,37.50117,3.15
-118.58167,37.40033,3.7
-122.12783,37.72983,2.97
-119.488,38.636,2.68
-122.768,38.78417,2.69
-118.632,37.46483,2.86
-118.66317,37.44433,2.69
-124.708,40.35,3.05
-118.66866,37.457,2.82
-118.5525,37.49434,2.62
-118.5795,37.39683,2.68
-118.58617,37.45617,3.03
-118.6555,37.45117,2.78
-118.65784,37.461,3.26
-118.57433,37.44933,2.5
-121.7415,37.38334,2.75
-117.8475,38.41317,2.61
-118.6175,37.4315,3.01
-122.78633,38.804,2.9
-122.786,38.80533,2.94
-117.29483,37.39,2.58
-119.49084,38.633,2.62
-116.68367,38.4865,2.99
-117.65283,36.08783,2.54
-118.42467,38.22433,3.22
-126.04333,40.52433,3.15
-125.18266,40.4385,2.64
-118.63067,37.43267,3.29
-118.58783,37.46383,2.54
-121.47,36.98767,2.67
-118.62783,37.43033,3.25
-118.632,37.43483,2.98
-118.5865,37.45667,2.51
-124.64333,40.45433,3.1
-118.5845,37.45133,3.53
-118.59983,37.46183,3.24
-118.538,37.39034,3.34
-118.58217,37.45333,2.78
-118.57183,37.40317,3.26
-118.59383,37.45267,2.66
-118.59683,37.41167,2.59
-118.56384,37.4995,2.71
-120.0495,34.57167,2.7
-118.67817,37.45617,3.09
-118.587,37.42533,3.8
-118.86333,37.59367,2.68
-118.8055,38.77567,2.67
-118.681,37.45633,2.71
-118.6815,37.45483,2.98
-120.02817,34.58283,3.61
-120.895,35.8795,2.81
-122.7745,38.79083,3
-118.60583,37.44833,2.72
-118.6245,37.41083,2.73
-118.83916,37.47066,2.6
-124.82616,40.37267,2.84
-122.818,38.8205,3.01
-118.6015,37.437,3.5
-118.58266,37.463,3.05
-119.63167,38.7295,2.5
-121.11417,36.52934,3
-114.97417,39.10867,3.75
-119.8045,35.408,3.52
-124.28367,40.501,3.5
-117.4535,35.95167,2.6
-122.777,38.79267,3.4
-122.7725,38.78583,3.01
-122.76984,38.79633,2.73
-117.25267,37.8515,2.65
-115.57083,38.96533,3.5
-115.92284,38.82733,4.08
-121.2015,36.59383,3
-118.813,38.7625,2.7
-122.796,38.81733,2.53
-118.624,37.44167,3.53
-118.63567,37.4495,2.99
-118.83884,37.517,2.59
-118.86134,37.62017,3.8
-118.8605,37.62033,2.54
-118.661,37.45984,2.97
-118.6675,37.451,2.53
-118.5905,37.45833,2.83
-119.08483,34.9775,2.99
-119.48917,38.63817,2.58
-118.669,37.4475,2.57
-118.5675,37.502,2.86
-118.67834,37.45267,2.57
-124.805,40.917,2.69
-118.62417,37.44267,2.5
-118.684,37.45567,2.96
-124.996,40.423,2.62
-121.6935,37.32467,3.8
-123.80033,40.5985,2.8
-122.69617,38.468,2.68
-119.18266,37.16567,3.63
-119.488,38.63933,2.57
-120.448,36.21617,2.58
-122.80167,38.821,3
-118.66917,37.44983,2.57
-123.59016,40.93233,3.1
-122.80283,38.8045,2.73
-114.94466,39.19717,3.31
-117.412,37.4275,2.84
-121.968,37.77,2.53
-124.78133,40.50583,3.62
-121.9675,37.76967,2.5
-118.64484,37.46333,4.1
-120.31033,36.19,3.3
-118.64767,37.46,2.84
-120.31116,36.19017,3.07
-120.30983,36.19283,3.8
-118.64417,37.46833,2.61
-120.44083,35.8975,3
-118.64433,37.46783,2.62
-118.64616,37.464,2.83
-118.61417,37.45367,2.85
-118.5675,37.50217,2.67
-118.5635,37.50167,2.53
-118.582,37.47717,3.06
-125.37,40.46017,4
-118.01366,36.3145,2.62
-121.21233,36.60233,3.5
-127.21017,40.39483,4.9
-118.74733,38.3835,2.58
-122.06633,40.34367,3
-118.108,36.984,3.6
-123.795,40.59633,2.59
-118.6195,37.4595,3.05
-120.21633,36.1275,2.65
-121.644,37.257,3.2
-124.94683,40.27717,2.53
-121.59534,37.25467,2.68
-119.89133,37.274,2.91
-118.583,37.46583,2.53
-124.94683,40.40867,2.85
-118.61816,37.45683,2.78
-118.61884,37.45783,2.97
-117.59116,35.665,2.69
-117.54767,35.69733,2.53
-122.79884,38.81283,2.97
-120.713,34.35383,2.84
-122.74866,38.84533,2.56
-117.237,37.34583,2.87
-125.17117,40.748,3.8
-118.2825,40.06567,2.51
-125.08033,40.37967,2.83
-122.73883,39.87067,2.58
-118.56934,37.4915,2.69
-119.53067,38.6925,3.8
-119.52617,38.68767,2.53
-121.65283,37.20633,2.72
-118.61733,37.46367,2.6
-117.77634,34.98017,3.97
-121.66833,37.286,2.6
-124.438,40.27667,2.86
-117.46484,35.6375,2.66
-118.5835,37.464,2.58
-119.75867,35.606,2.8
-118.58417,37.46433,3.08
-124.646,40.31933,2.68
-121.19633,36.64067,2.61
-122.79816,38.81567,3.49
-122.80183,38.8135,2.6
-122.51667,37.665,2.77
-122.798,38.8045,3.1
-122.8075,38.82733,2.7
-123.50684,39.58,2.97
-118.604,37.44033,3.31
-120.36117,34.88817,2.65
-118.8155,38.1565,5.2
-122.7995,38.825,2.83
-117.37617,34.42683,3.06
-125.47816,41.35283,3.1
-119.09033,34.11867,3.31
-118.45834,39.41933,2.84
-119.09383,40.852,3.11
-118.98766,39.80983,2.99
-119.09433,40.9205,3.29
-119.133,40.926,3.36
-119.114,40.7015,3
-118.8765,40.93283,3.25
-119.5975,40.06384,2.89
-118.89217,40.16516,3.11
-122.93083,38.75233,3.2
-122.8005,38.83867,2.79
-118.62634,37.45033,2.59
-117.22533,38.27567,2.91
-117.2315,38.25717,2.9
-118.62984,37.4205,2.57
-120.9505,35.60483,2.75
-118.6075,37.438,2.67
-122.81084,38.80783,2.58
-124.79333,40.33833,3
-119.41267,39.61183,2.63
-118.6235,37.43417,2.92
-118.05417,39.41516,3.37
-122.80683,38.82017,3.14
-120.642,36.07867,2.83
-122.7755,38.7875,2.53
-121.3375,36.878,3.16
-121.06033,36.50767,2.52
-124.82034,40.524,2.6
-117.716,35.121,2.73
-124.69767,40.372,3.5
-123.46917,41.14617,2.78
-118.62583,37.41467,2.73
-118.62117,37.41433,2.72
-121.63734,37.25217,2.74
-121.39034,36.80467,2.5
-124.55033,40.3055,3.4
-125.57684,40.41333,3.31
-125.33567,40.37417,3.18
-118.63167,37.45217,3.13
-118.5875,37.41183,2.79
-119.29833,38.42617,2.54
-124.898,40.33767,2.59
-118.5855,37.4395,2.67
-124.71083,40.35233,2.92
-118.5445,40.09317,2.75
-118.58517,37.44,2.64
-124.12917,40.37533,2.56
-124.50367,40.39883,2.71
-118.90717,35.462,5
-120.27216,36.16683,3.2
-118.63533,37.44267,2.51
-120.2745,36.168,2.51
-121.41483,36.883,3.07
-118.615,37.458,2.62
-118.89667,37.62567,2.59
-122.79217,38.8365,2.7
-121.02483,34.775,2.62
-121.3275,36.69417,2.51
-120.56533,36.00566,2.64
-119.63033,34.6395,3.09
-122.7915,38.79567,3.4
-122.98517,39.4965,2.92
-118.61767,37.41516,3.06
-119.55983,35.737,2.53
-122.76117,38.7825,2.7
-125.559,40.64717,3.04
-121.4965,40.73183,3.3
-118.31683,35.511,2.61
-118.63433,37.43583,2.82
-118.39167,37.31233,2.52
-118.1575,35.18333,2.52
-120.04234,36.11217,3.5
-118.26317,35.76583,2.64
-124.75933,40.31367,2.94
-122.74583,38.79467,2.55
-118.90933,37.64667,2.52
-118.01217,36.16467,2.68
-119.98833,37.82,2.75
-124.34917,40.2995,3.5
-121.70267,37.33484,3
-118.608,37.457,2.76
-124.86567,40.72,2.82
-121.865,36.40483,3.5
-124.54733,40.37283,2.53
-118.168,39.06116,2.56
-117.68066,35.03333,2.65
-118.759,38.38833,2.52
-122.81533,38.8185,2.67
-122.80683,38.88717,3.08
-119.72916,35.80783,3.5
-117.32317,35.01383,3.43
-118.61567,37.527,2.63
-117.64716,35.01283,2.53
-122.709,38.93184,2.54
-118.61467,37.42667,3.16
-118.61767,37.42767,2.59
-118.6625,37.43583,2.85
-122.81033,38.8065,2.74
-118.66217,37.435,2.89
-124.57516,41.16283,2.6
-124.55733,41.13917,3.05
-124.06316,40.46317,2.62
-118.63633,34.0705,3.11
-122.79933,38.82267,3.15
-119.0305,35.08017,2.78
-120.3425,36.27783,2.65
-122.70284,38.93333,2.82
-122.70116,38.93267,3.5
-122.69217,38.92083,2.94
-122.7035,38.93383,2.52
-122.7,38.92683,2.82
